cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_em_coletivo
25906;2019;2019m02;Conceição de Macabú;3301405;Interior;0
25907;2019;2019m02;Macaé;3302403;Interior;4
25908;2019;2019m02;Saquarema;3305505;Interior;1
25909;2019;2019m02;São Pedro da Aldeia;3305208;Interior;3
25910;2019;2019m02;Cabo Frio;3300704;Interior;0
25911;2019;2019m02;Armação dos Búzios;3300233;Interior;0
25912;2019;2019m02;Rio das Ostras;3304524;Interior;3
25913;2019;2019m02;Iguaba Grande;3301876;Interior;0
25914;2019;2019m02;"Quissamã;Carapebus";9999994;Interior;0
25915;2019;2019m02;Arraial do Cabo;3300258;Interior;0
25916;2019;2019m02;Campos dos Goytacazes;3301009;Interior;0
25917;2019;2019m02;Itaocara;3302106;Interior;0
25918;2019;2019m02;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
25919;2019;2019m02;Miracema;3303005;Interior;0
25920;2019;2019m02;Laje do Muriaé;3302304;Interior;0
25921;2019;2019m02;Porciúncula;3304102;Interior;0
25922;2019;2019m02;"Natividade;Varre-Sai";9999997;Interior;0
25923;2019;2019m02;São Fidélis;3304805;Interior;0
25924;2019;2019m02;Cambuci;3300902;Interior;0
25925;2019;2019m02;"Itaperuna;São José de Ubá";9999996;Interior;0
25926;2019;2019m02;Bom Jesus de Itabapoana;3300605;Interior;0
25927;2019;2019m02;São João da Barra;3305000;Interior;0
25928;2019;2019m02;Campos dos Goytacazes;3301009;Interior;4
25929;2019;2019m02;São Francisco de Itabapoana;3304755;Interior;0
25930;2019;2019m02;"Cardoso Moreira;Italva";9999995;Interior;0
25931;2019;2019m02;Nova Friburgo;3303401;Interior;0
25932;2019;2019m02;Duas Barras;3301603;Interior;0
25933;2019;2019m02;Cantagalo;3301108;Interior;0
25934;2019;2019m02;"Cordeiro;Macuco";9999998;Interior;0
25935;2019;2019m02;São Sebastião do Alto;3305307;Interior;0
25936;2019;2019m02;Santa Maria Madalena;3304607;Interior;0
25937;2019;2019m02;Trajano de Morais;3305901;Interior;0
25938;2019;2019m02;Bom Jardim;3300506;Interior;0
25939;2019;2019m02;Cachoeiras de Macacu;3300803;Interior;0
25940;2019;2019m02;Mangaratiba;3302601;Interior;0
25941;2019;2019m02;Angra dos Reis;3300100;Interior;1
25942;2019;2019m02;Paraty;3303807;Interior;0
25943;2019;2019m02;Rio Claro;3304409;Interior;0
25944;2019;2019m03;Rio de Janeiro;3304557;Capital;18
25945;2019;2019m03;Rio de Janeiro;3304557;Capital;28
25946;2019;2019m03;Rio de Janeiro;3304557;Capital;34
25947;2019;2019m03;Rio de Janeiro;3304557;Capital;31
25948;2019;2019m03;Rio de Janeiro;3304557;Capital;1
25949;2019;2019m03;Rio de Janeiro;3304557;Capital;8
25950;2019;2019m03;Rio de Janeiro;3304557;Capital;10
25951;2019;2019m03;Rio de Janeiro;3304557;Capital;1
25952;2019;2019m03;Rio de Janeiro;3304557;Capital;4
25953;2019;2019m03;Rio de Janeiro;3304557;Capital;1
25954;2019;2019m03;Rio de Janeiro;3304557;Capital;4
25955;2019;2019m03;Rio de Janeiro;3304557;Capital;10
25956;2019;2019m03;Rio de Janeiro;3304557;Capital;28
25957;2019;2019m03;Rio de Janeiro;3304557;Capital;59
25958;2019;2019m03;Rio de Janeiro;3304557;Capital;15
25959;2019;2019m03;Rio de Janeiro;3304557;Capital;10
25960;2019;2019m03;Rio de Janeiro;3304557;Capital;9
25961;2019;2019m03;Rio de Janeiro;3304557;Capital;159
25962;2019;2019m03;Rio de Janeiro;3304557;Capital;52
25963;2019;2019m03;Rio de Janeiro;3304557;Capital;5
25964;2019;2019m03;Rio de Janeiro;3304557;Capital;7
25965;2019;2019m03;Rio de Janeiro;3304557;Capital;20
25966;2019;2019m03;Rio de Janeiro;3304557;Capital;6
25967;2019;2019m03;Rio de Janeiro;3304557;Capital;36
25968;2019;2019m03;Rio de Janeiro;3304557;Capital;4
25969;2019;2019m03;Rio de Janeiro;3304557;Capital;61
25970;2019;2019m03;Rio de Janeiro;3304557;Capital;24
25971;2019;2019m03;Rio de Janeiro;3304557;Capital;35
25972;2019;2019m03;Rio de Janeiro;3304557;Capital;64
25973;2019;2019m03;Rio de Janeiro;3304557;Capital;25
25974;2019;2019m03;Rio de Janeiro;3304557;Capital;10
25975;2019;2019m03;Rio de Janeiro;3304557;Capital;12
25976;2019;2019m03;Rio de Janeiro;3304557;Capital;15
25977;2019;2019m03;Rio de Janeiro;3304557;Capital;3
25978;2019;2019m03;Rio de Janeiro;3304557;Capital;30
25979;2019;2019m03;Rio de Janeiro;3304557;Capital;56
25980;2019;2019m03;Rio de Janeiro;3304557;Capital;78
25981;2019;2019m03;Rio de Janeiro;3304557;Capital;7
25982;2019;2019m03;Rio de Janeiro;3304557;Capital;9
25983;2019;2019m03;Rio de Janeiro;3304557;Capital;11
25984;2019;2019m03;Rio de Janeiro;3304557;Capital;15
25985;2019;2019m03;Seropédica;3305554;Baixada Fluminense;3
25986;2019;2019m03;Itaguaí;3302007;Baixada Fluminense;4
25987;2019;2019m03;Paracambi;3303609;Baixada Fluminense;1
25988;2019;2019m03;Nova Iguaçu;3303500;Baixada Fluminense;15
25989;2019;2019m03;Mesquita;3302858;Baixada Fluminense;20
25990;2019;2019m03;Belford Roxo;3300456;Baixada Fluminense;25
25991;2019;2019m03;Queimados;3304144;Baixada Fluminense;18
25992;2019;2019m03;Nova Iguaçu;3303500;Baixada Fluminense;24
25993;2019;2019m03;Nilópolis;3303203;Baixada Fluminense;8
25994;2019;2019m03;Nova Iguaçu;3303500;Baixada Fluminense;28
25995;2019;2019m03;Duque de Caxias;3301702;Baixada Fluminense;54
25996;2019;2019m03;Duque de Caxias;3301702;Baixada Fluminense;58
25997;2019;2019m03;Duque de Caxias;3301702;Baixada Fluminense;4
25998;2019;2019m03;Duque de Caxias;3301702;Baixada Fluminense;16
25999;2019;2019m03;Japeri;3302270;Baixada Fluminense;2
26000;2019;2019m03;São João de Meriti;3305109;Baixada Fluminense;50
26001;2019;2019m03;Magé;3302502;Baixada Fluminense;0
26002;2019;2019m03;Magé;3302502;Baixada Fluminense;3
26003;2019;2019m03;Guapimirim;3301850;Baixada Fluminense;0
26004;2019;2019m03;Tanguá;3305752;Interior;0
26005;2019;2019m03;Itaboraí;3301900;Interior;11
26006;2019;2019m03;São Gonçalo;3304904;Grande Niterói;26
26007;2019;2019m03;São Gonçalo;3304904;Grande Niterói;43
26008;2019;2019m03;São Gonçalo;3304904;Grande Niterói;45
26009;2019;2019m03;São Gonçalo;3304904;Grande Niterói;15
26010;2019;2019m03;Niterói;3303302;Grande Niterói;8
26011;2019;2019m03;Niterói;3303302;Grande Niterói;1
26012;2019;2019m03;Niterói;3303302;Grande Niterói;7
26013;2019;2019m03;Niterói;3303302;Grande Niterói;0
26014;2019;2019m03;Niterói;3303302;Grande Niterói;2
26015;2019;2019m03;Maricá;3302700;Grande Niterói;0
26016;2019;2019m03;Barra do Pirai;3300308;Interior;0
26017;2019;2019m03;Resende;3304201;Interior;2
26018;2019;2019m03;Barra Mansa;3300407;Interior;1
26019;2019;2019m03;Valença;3306107;Interior;0
26020;2019;2019m03;Rio das Flores;3304508;Interior;0
26021;2019;2019m03;Volta Redonda;3306305;Interior;5
26022;2019;2019m03;Piraí;3304003;Interior;0
